refuter,ate_orig,ate_refuted,delta_ratio,passed,seed,scenario,type,tau_true,gamma,is_fragile
placebo_treatment,0.8039150288695296,1.5635377164477964,1.9449042004432398,0,46,57,fragile_mild,0.0,0.3,1
data_subset,0.8039150288695296,0.7294005741536488,0.7100252691605993,0,46,57,fragile_mild,0.0,0.3,1
random_common_cause,0.40358579409699524,0.38931777657860234,0.035353121262151815,1,46,58,reliable_weak,0.5,0.0,0
placebo_treatment,0.40358579409699524,0.02192173009220337,0.05431739772023502,1,46,58,reliable_weak,0.5,0.0,0
data_subset,0.40358579409699524,0.24719532305727326,0.4923464710354667,1,46,58,reliable_weak,0.5,0.0,0
random_common_cause,0.011487972564658083,-0.044529216048087766,4.876159678956641,0,46,59,fragile_strong,0.0,0.5,1
placebo_treatment,0.011487972564658083,1.0296721176210233,89.63044713292014,0,46,59,fragile_strong,0.0,0.5,1
data_subset,0.011487972564658083,0.29076978411850235,1.2250098419807836,0,46,59,fragile_strong,0.0,0.5,1
random_common_cause,0.8362857818139219,0.8150281006257648,0.025419158917240833,1,46,60,fragile_strong,0.0,0.5,1
placebo_treatment,0.8362857818139219,0.45061362691702245,0.5388273204162718,0,46,60,fragile_strong,0.0,0.5,1
data_subset,0.8362857818139219,0.7983835521352177,0.5486373755305417,0,46,60,fragile_strong,0.0,0.5,1
random_common_cause,-1.4441920549598146,-1.4431982909068988,0.0006881107325739294,1,46,61,fragile_mild,0.0,0.3,1
placebo_treatment,-1.4441920549598146,0.07403509478007911,0.05126402304030067,1,46,61,fragile_mild,0.0,0.3,1
data_subset,-1.4441920549598146,-1.3570597830476014,0.27422304334408104,1,46,61,fragile_mild,0.0,0.3,1
random_common_cause,1.0503967222084598,1.0679337101189996,0.01669558514393332,1,46,62,reliable_strong,1.0,0.0,0
placebo_treatment,1.0503967222084598,0.23719102337472125,0.2258108944552178,1,46,62,reliable_strong,1.0,0.0,0
data_subset,1.0503967222084598,1.001856446119767,0.16661095996895744,1,46,62,reliable_strong,1.0,0.0,0
random_common_cause,0.15939094630130954,0.1440273608041949,0.09638932356968141,1,46,63,reliable_weak,0.5,0.0,0
placebo_treatment,0.15939094630130954,0.12296494076898318,0.7714675370364679,0,46,63,reliable_weak,0.5,0.0,0
data_subset,0.15939094630130954,0.11725858398517892,0.9037018588515899,0,46,63,reliable_weak,0.5,0.0,0
random_common_cause,0.6074644264667606,0.6095478018610948,0.003429625346873261,1,46,64,reliable_weak,0.5,0.0,0
placebo_treatment,0.6074644264667606,-0.2269191753138008,0.37355138083335554,1,46,64,reliable_weak,0.5,0.0,0
data_subset,0.6074644264667606,0.7524907628305334,0.11735646975325553,1,46,64,reliable_weak,0.5,0.0,0
random_common_cause,0.8775435692218421,0.8698080626598442,0.008814954417428262,1,46,65,reliable_strong,1.0,0.0,0
placebo_treatment,0.8775435692218421,0.2321669858804217,0.2645646256473565,1,46,65,reliable_strong,1.0,0.0,0
data_subset,0.8775435692218421,0.9832836116238081,0.04883475622396362,1,46,65,reliable_strong,1.0,0.0,0
random_common_cause,0.4856428086571678,0.4819674036690247,0.007568123984592373,1,46,66,reliable_weak,0.5,0.0,0
placebo_treatment,0.4856428086571678,-0.4875518400260955,1.0039309371721292,0,46,66,reliable_weak,0.5,0.0,0
data_subset,0.4856428086571678,0.4067184160601876,0.34776256146526413,1,46,66,reliable_weak,0.5,0.0,0
random_common_cause,1.080346158179655,1.0839561370436492,0.0033415020145737043,1,46,67,reliable_strong,1.0,0.0,0
placebo_treatment,1.080346158179655,-0.38727096734880406,0.35846933357114164,1,46,67,reliable_strong,1.0,0.0,0
data_subset,1.080346158179655,1.08868428542142,0.05997501819369688,1,46,67,reliable_strong,1.0,0.0,0
random_common_cause,-0.8222704748187661,-1.1947151736729116,0.4529467009456161,0,46,68,fragile_mild,0.0,0.3,1
placebo_treatment,-0.8222704748187661,-0.7821093399502983,0.9511582428186788,0,46,68,fragile_mild,0.0,0.3,1
data_subset,-0.8222704748187661,-0.9583473613789992,0.36059892942837485,1,46,68,fragile_mild,0.0,0.3,1
random_common_cause,1.3435796028785114,1.3305410129538464,0.009704367271377794,1,46,69,reliable_strong,1.0,0.0,0
placebo_treatment,1.3435796028785114,0.35043193882220214,0.26081963292046845,1,46,69,reliable_strong,1.0,0.0,0
data_subset,1.3435796028785114,1.411958357495879,0.06296446250514728,1,46,69,reliable_strong,1.0,0.0,0
random_common_cause,0.5869269016026365,0.6572674521133193,0.11984550430149649,1,46,70,fragile_mild,0.0,0.3,1
placebo_treatment,0.5869269016026365,-0.6530568379717633,1.1126715033653345,0,46,70,fragile_mild,0.0,0.3,1
data_subset,0.5869269016026365,0.586123733280951,0.8176434343702039,0,46,70,fragile_mild,0.0,0.3,1
random_common_cause,0.336640962996076,0.31966571095712004,0.05042539056411211,1,46,71,fragile_strong,0.0,0.5,1
placebo_treatment,0.336640962996076,-0.7187462777567409,2.1350529399629803,0,46,71,fragile_strong,0.0,0.5,1
data_subset,0.336640962996076,0.4540163665487144,0.9134049002642928,0,46,71,fragile_strong,0.0,0.5,1
random_common_cause,0.6184238793103097,0.6617357099940567,0.07003583162417666,1,46,72,fragile_strong,0.0,0.5,1
placebo_treatment,0.6184238793103097,-0.009987003987306259,0.016149124122509875,1,46,72,fragile_strong,0.0,0.5,1
data_subset,0.6184238793103097,0.4357060933192315,0.9306099194591234,0,46,72,fragile_strong,0.0,0.5,1
random_common_cause,1.4256671738021673,1.420102182283448,0.0039034296510298125,1,46,73,reliable_strong,1.0,0.0,0
placebo_treatment,1.4256671738021673,-0.028224278293311846,0.019797242169811217,1,46,73,reliable_strong,1.0,0.0,0
data_subset,1.4256671738021673,1.3125397638267697,0.0578463679798361,1,46,73,reliable_strong,1.0,0.0,0
random_common_cause,0.2324016283686109,0.24538850840327792,0.05588119208041266,1,46,74,fragile_strong,0.0,0.5,1
placebo_treatment,0.2324016283686109,0.8274324039124956,3.5603554489734894,0,46,74,fragile_strong,0.0,0.5,1
data_subset,0.2324016283686109,0.10925386251795269,5.49364379140513,0,46,74,fragile_strong,0.0,0.5,1
random_common_cause,0.5580107387510788,0.5509844268750071,0.012591714438682079,1,46,75,reliable_weak,0.5,0.0,0
placebo_treatment,0.5580107387510788,-0.392096318509843,0.7026680514920197,0,46,75,reliable_weak,0.5,0.0,0
data_subset,0.5580107387510788,0.487680044414463,0.34532603318613236,1,46,75,reliable_weak,0.5,0.0,0
random_common_cause,0.4908021700584938,0.42274625624961204,0.1386626179765482,1,46,76,reliable_weak,0.5,0.0,0
placebo_treatment,0.4908021700584938,0.04227035820924252,0.08612504342473616,1,46,76,reliable_weak,0.5,0.0,0
data_subset,0.4908021700584938,0.4620420970802491,0.1620186487506811,1,46,76,reliable_weak,0.5,0.0,0
random_common_cause,0.17450750256509862,0.16811377111045833,0.03663871960035159,1,46,77,reliable_strong,1.0,0.0,0
placebo_treatment,0.17450750256509862,0.2087335814664082,1.1961295554530202,0,46,77,reliable_strong,1.0,0.0,0
data_subset,0.17450750256509862,0.18292861102752517,0.3223098523317865,1,46,77,reliable_strong,1.0,0.0,0
random_common_cause,0.4191526037788779,0.5716277433477567,0.36376999258560333,0,46,78,fragile_mild,0.0,0.3,1
placebo_treatment,0.4191526037788779,0.7140174209493647,1.7034784336590723,0,46,78,fragile_mild,0.0,0.3,1
data_subset,0.4191526037788779,0.40165410664997275,1.4077231026189125,0,46,78,fragile_mild,0.0,0.3,1
random_common_cause,0.1420243338378151,0.14203713475147212,9.013183382811309e-05,1,46,79,reliable_weak,0.5,0.0,0
placebo_treatment,0.1420243338378151,-0.11179203556130685,0.7871329689809912,0,46,79,reliable_weak,0.5,0.0,0
data_subset,0.1420243338378151,0.16471781502771826,0.917304665683774,0,46,79,reliable_weak,0.5,0.0,0
random_common_cause,0.6422597584134544,0.5946072944714964,0.07419500181619933,1,47,0,fragile_mild,0.0,0.3,1
placebo_treatment,0.6422597584134544,0.3113267014865042,0.4847364285372022,1,47,0,fragile_mild,0.0,0.3,1
data_subset,0.6422597584134544,0.8670609970837336,0.3686162407483433,1,47,0,fragile_mild,0.0,0.3,1
random_common_cause,-0.7153908624483827,-0.5675337997182887,0.20668011081950644,0,47,1,fragile_strong,0.0,0.5,1
placebo_treatment,-0.7153908624483827,-1.4637414287501294,2.0460723019868627,0,47,1,fragile_strong,0.0,0.5,1
data_subset,-0.7153908624483827,-0.8782829135618169,0.665237126284786,0,47,1,fragile_strong,0.0,0.5,1
random_common_cause,0.44120842955031925,0.4770891351805082,0.08132370831345782,1,47,2,fragile_mild,0.0,0.3,1
placebo_treatment,0.44120842955031925,1.3008999041330338,2.9484928596194644,0,47,2,fragile_mild,0.0,0.3,1
data_subset,0.44120842955031925,0.2801664693812397,2.4968978470558203,0,47,2,fragile_mild,0.0,0.3,1
random_common_cause,1.4112589670414213,1.3395926526863622,0.05078183099541337,1,47,3,fragile_mild,0.0,0.3,1
placebo_treatment,1.4112589670414213,2.1089352273518758,1.4943644480595015,0,47,3,fragile_mild,0.0,0.3,1
data_subset,1.4112589670414213,1.334286599148439,0.4755090731727677,1,47,3,fragile_mild,0.0,0.3,1
random_common_cause,1.1001675671284588,1.1018790444020816,0.0015556514523419197,1,47,4,fragile_mild,0.0,0.3,1
placebo_treatment,1.1001675671284588,2.162067183199551,1.9652162523230443,0,47,4,fragile_mild,0.0,0.3,1
data_subset,1.1001675671284588,1.1286354205937352,0.43246566740897463,1,47,4,fragile_mild,0.0,0.3,1
random_common_cause,-0.920938908383877,-1.105299443392979,0.20018758392196692,0,47,5,fragile_mild,0.0,0.3,1
placebo_treatment,-0.920938908383877,0.14824382975327285,0.1609703188818688,1,47,5,fragile_mild,0.0,0.3,1
data_subset,-0.920938908383877,-1.1339136900377371,0.3351281478923724,1,47,5,fragile_mild,0.0,0.3,1
random_common_cause,1.4475242236884758,1.453742950411693,0.004296112369968573,1,47,6,fragile_strong,0.0,0.5,1
placebo_treatment,1.4475242236884758,0.3608257555542834,0.24927096185986686,1,47,6,fragile_strong,0.0,0.5,1
data_subset,1.4475242236884758,1.7463038767879637,0.3133560018443835,1,47,6,fragile_strong,0.0,0.5,1
random_common_cause,0.4999429366426743,0.5014969681708198,0.003108417809803363,1,47,7,reliable_weak,0.5,0.0,0
placebo_treatment,0.4999429366426743,0.21567568192298564,0.4314005981789401,1,47,7,reliable_weak,0.5,0.0,0
data_subset,0.4999429366426743,0.39600882158716855,0.27143065675629013,1,47,7,reliable_weak,0.5,0.0,0
random_common_cause,0.5353296469637924,0.6935005565071486,0.29546450573109073,0,47,8,fragile_strong,0.0,0.5,1
placebo_treatment,0.5353296469637924,0.3723916309098225,0.6956305017327196,0,47,8,fragile_strong,0.0,0.5,1
data_subset,0.5353296469637924,0.37036381950619496,1.6158135552561408,0,47,8,fragile_strong,0.0,0.5,1
random_common_cause,1.246789621050869,1.2703591851977947,0.0189042030419372,1,47,9,reliable_strong,1.0,0.0,0
placebo_treatment,1.246789621050869,0.6144414004762383,0.49281882853528264,1,47,9,reliable_strong,1.0,0.0,0
data_subset,1.246789621050869,1.2019887181548905,0.12354856529242779,1,47,9,reliable_strong,1.0,0.0,0
random_common_cause,2.083838940483732,2.166038429791173,0.03944618161726047,1,47,10,fragile_strong,0.0,0.5,1
placebo_treatment,2.083838940483732,0.3478918847671042,0.16694758793899223,1,47,10,fragile_strong,0.0,0.5,1
data_subset,2.083838940483732,2.425979804290734,0.32331411781532826,1,47,10,fragile_strong,0.0,0.5,1
random_common_cause,0.2704709789960282,0.22488780502431516,0.16853258763995674,0,47,11,fragile_strong,0.0,0.5,1
placebo_treatment,0.2704709789960282,-1.6140455802917888,5.967537021099372,0,47,11,fragile_strong,0.0,0.5,1
data_subset,0.2704709789960282,0.19365553610177894,2.1357151403139065,0,47,11,fragile_strong,0.0,0.5,1
random_common_cause,0.8118760227687308,0.85494803870718,0.05305245472278039,1,47,12,reliable_weak,0.5,0.0,0
placebo_treatment,0.8118760227687308,-0.0067079639698923305,0.008262300870785964,1,47,12,reliable_weak,0.5,0.0,0
data_subset,0.8118760227687308,0.8262712168508474,0.1672015835569592,1,47,12,reliable_weak,0.5,0.0,0
random_common_cause,0.9601735464485757,0.9653358958504817,0.005376475347607961,1,47,13,reliable_strong,1.0,0.0,0
placebo_treatment,0.9601735464485757,-0.40186583040684437,0.41853457835121394,1,47,13,reliable_strong,1.0,0.0,0
data_subset,0.9601735464485757,1.0053421824290294,0.12827310707016185,1,47,13,reliable_strong,1.0,0.0,0
random_common_cause,1.5857538738304682,1.590188324935697,0.0027964308827555543,1,47,14,fragile_strong,0.0,0.5,1
placebo_treatment,1.5857538738304682,-0.04584992891020515,0.02891364773995623,1,47,14,fragile_strong,0.0,0.5,1
data_subset,1.5857538738304682,1.5456106657321742,0.3565661554376153,1,47,14,fragile_strong,0.0,0.5,1
random_common_cause,0.015758485350847534,0.055064546478855836,2.4942791298082665,0,47,15,fragile_strong,0.0,0.5,1
placebo_treatment,0.015758485350847534,0.12200213486250822,7.741996273515373,0,47,15,fragile_strong,0.0,0.5,1
data_subset,0.015758485350847534,0.07931353876079864,5.541567496243934,0,47,15,fragile_strong,0.0,0.5,1
random_common_cause,-0.05313071504325842,-0.08356821474607998,0.5728795420509529,0,47,16,fragile_mild,0.0,0.3,1
placebo_treatment,-0.05313071504325842,0.805046556446638,15.152187501921974,0,47,16,fragile_mild,0.0,0.3,1
data_subset,-0.05313071504325842,-0.18873910364662272,3.5724144353145415,0,47,16,fragile_mild,0.0,0.3,1
random_common_cause,0.05653892308354799,0.058338717848363725,0.03183284482012793,1,47,17,fragile_mild,0.0,0.3,1
placebo_treatment,0.05653892308354799,-0.6763669368704808,11.962854967559396,0,47,17,fragile_mild,0.0,0.3,1
data_subset,0.05653892308354799,0.23010913421790508,2.0317818469149107,0,47,17,fragile_mild,0.0,0.3,1
random_common_cause,0.40465436844792196,0.3503939588541266,0.13409075454174552,1,47,18,reliable_weak,0.5,0.0,0
placebo_treatment,0.40465436844792196,-0.36413618687164356,0.8998696548570858,0,47,18,reliable_weak,0.5,0.0,0
data_subset,0.40465436844792196,0.3349820884720679,0.51256062357248,0,47,18,reliable_weak,0.5,0.0,0
random_common_cause,-0.2990065947322206,-0.35731328147512154,0.195001340338725,0,47,19,fragile_mild,0.0,0.3,1
placebo_treatment,-0.2990065947322206,-0.027070611965262087,0.09053516692334342,1,47,19,fragile_mild,0.0,0.3,1
data_subset,-0.2990065947322206,-0.18949688193250533,1.5337683390034826,0,47,19,fragile_mild,0.0,0.3,1
random_common_cause,1.464899744317447,1.4618083159399735,0.002110334437196495,1,47,20,reliable_strong,1.0,0.0,0
placebo_treatment,1.464899744317447,0.12417324421180062,0.08476569450809598,1,47,20,reliable_strong,1.0,0.0,0
data_subset,1.464899744317447,1.361433481942965,0.11928914665921582,1,47,20,reliable_strong,1.0,0.0,0
random_common_cause,1.223262204455734,1.1629675638135926,0.04929003808220193,1,47,21,fragile_strong,0.0,0.5,1
placebo_treatment,1.223262204455734,-0.30779498307905667,0.2516181583620528,1,47,21,fragile_strong,0.0,0.5,1
data_subset,1.223262204455734,1.3481890898627762,0.3096551182439629,1,47,21,fragile_strong,0.0,0.5,1
random_common_cause,0.9366459306030037,0.9250624949481776,0.012366931063661171,1,47,22,fragile_strong,0.0,0.5,1
placebo_treatment,0.9366459306030037,0.42494486364275075,0.45368783417355507,1,47,22,fragile_strong,0.0,0.5,1
data_subset,0.9366459306030037,0.7561749669052509,0.5702685579612254,0,47,22,fragile_strong,0.0,0.5,1
random_common_cause,1.3550965934809656,1.3351873286843512,0.01469213699775567,1,47,23,reliable_strong,1.0,0.0,0
placebo_treatment,1.3550965934809656,0.3023521340272529,0.2231222006473887,1,47,23,reliable_strong,1.0,0.0,0
data_subset,1.3550965934809656,1.3800933442791365,0.18177222655957442,1,47,23,reliable_strong,1.0,0.0,0
random_common_cause,0.28083128934537915,0.2807813013721836,0.00017800001314695303,1,47,24,reliable_weak,0.5,0.0,0
placebo_treatment,0.28083128934537915,0.11299973091237352,0.4023758576751798,1,47,24,reliable_weak,0.5,0.0,0
data_subset,0.28083128934537915,0.39380773656970997,0.2661188233919063,1,47,24,reliable_weak,0.5,0.0,0
random_common_cause,0.03346516445978862,0.12060336925231994,2.6038480969437825,0,47,25,fragile_strong,0.0,0.5,1
placebo_treatment,0.03346516445978862,-0.09175548492266117,2.7418208278316865,0,47,25,fragile_strong,0.0,0.5,1
data_subset,0.03346516445978862,0.15668469808854663,1.8754336506641698,0,47,25,fragile_strong,0.0,0.5,1
random_common_cause,1.0054982734442421,1.0255209700278012,0.019913208319068645,1,47,26,fragile_strong,0.0,0.5,1
placebo_treatment,1.0054982734442421,0.06423041254359035,0.06387918730439483,1,47,26,fragile_strong,0.0,0.5,1
data_subset,1.0054982734442421,0.9149059907007067,0.35196595722883717,1,47,26,fragile_strong,0.0,0.5,1
random_common_cause,0.73323172884837,0.7298569174458438,0.0046026532537356375,1,47,27,reliable_strong,1.0,0.0,0
placebo_treatment,0.73323172884837,0.2171918418565687,0.29621173404169926,1,47,27,reliable_strong,1.0,0.0,0
data_subset,0.73323172884837,0.6735922312185717,0.33553020828412683,1,47,27,reliable_strong,1.0,0.0,0
random_common_cause,1.4043389232352452,1.4256841387807073,0.015199475847531207,1,47,28,fragile_strong,0.0,0.5,1
placebo_treatment,1.4043389232352452,-0.39467805360429437,0.28104188175248673,1,47,28,fragile_strong,0.0,0.5,1
data_subset,1.4043389232352452,1.3268850668971601,0.44123634266981676,1,47,28,fragile_strong,0.0,0.5,1
random_common_cause,-0.21545873732384452,-0.15538666777603097,0.2788100881586549,0,47,29,fragile_mild,0.0,0.3,1
placebo_treatment,-0.21545873732384452,-0.9318357987702306,4.324892136398432,0,47,29,fragile_mild,0.0,0.3,1
data_subset,-0.21545873732384452,-0.5762068857418866,1.2543969281173382,0,47,29,fragile_mild,0.0,0.3,1
random_common_cause,1.764222166646746,1.767066051409771,0.001611976550793692,1,47,30,fragile_strong,0.0,0.5,1
placebo_treatment,1.764222166646746,1.7626293405871019,0.9990971510902895,0,47,30,fragile_strong,0.0,0.5,1
data_subset,1.764222166646746,1.5527277022698418,0.36168370557891244,1,47,30,fragile_strong,0.0,0.5,1
random_common_cause,0.7039005666659145,0.7014546264037118,0.0034748377512865062,1,47,31,reliable_weak,0.5,0.0,0
placebo_treatment,0.7039005666659145,-0.19755339404175637,0.2806552564341367,1,47,31,reliable_weak,0.5,0.0,0
data_subset,0.7039005666659145,0.6724583056169458,0.23972466358494904,1,47,31,reliable_weak,0.5,0.0,0
random_common_cause,0.904235215267777,1.1020130129525916,0.21872383904695133,0,47,32,fragile_mild,0.0,0.3,1
placebo_treatment,0.904235215267777,-0.742249642049975,0.8208590303908567,0,47,32,fragile_mild,0.0,0.3,1
data_subset,0.904235215267777,0.7758854848186983,0.3235611141252217,1,47,32,fragile_mild,0.0,0.3,1
random_common_cause,-1.0159657194241256,-1.0222028111379138,0.006139076933937795,1,47,33,fragile_mild,0.0,0.3,1
placebo_treatment,-1.0159657194241256,1.0498762909281423,1.033377672942782,0,47,33,fragile_mild,0.0,0.3,1
data_subset,-1.0159657194241256,-1.122516471160493,0.30794975372611844,1,47,33,fragile_mild,0.0,0.3,1
random_common_cause,-0.05322974603112987,-0.13983440784356962,1.626997464195894,0,47,34,fragile_mild,0.0,0.3,1
placebo_treatment,-0.05322974603112987,-1.1114968642522425,20.881122814341737,0,47,34,fragile_mild,0.0,0.3,1
data_subset,-0.05322974603112987,-0.07162807396592406,5.368559779049558,0,47,34,fragile_mild,0.0,0.3,1
random_common_cause,0.7479813673935002,0.6917278688482623,0.07520708535998046,1,47,35,reliable_strong,1.0,0.0,0
placebo_treatment,0.7479813673935002,-0.3720066326421154,0.49734745925349916,1,47,35,reliable_strong,1.0,0.0,0
